Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
96338,21,Female,Medical,3.37,6.9,2.9,3.9,46,5,False
96339,23,Female,Business,2.51,4.4,3.9,3.4,34,7,False
96340,22,Female,Engineering,2.64,7.5,5.9,1.8,0,3,False
96341,19,Male,Medical,2.55,6.4,4.5,1.1,45,3,False
96342,23,Female,Arts,2.12,6.2,1.7,5.8,102,4,False
96343,23,Female,Arts,2.94,6.6,2.6,3.9,140,5,False
96344,22,Male,Business,2.89,8.2,8.3,3.1,127,2,False
96345,20,Male,Medical,3.12,4.4,2.6,3.4,84,5,False
96346,20,Male,Medical,4.0,7.1,9.3,3.1,129,2,False
96347,23,Female,Engineering,3.06,9.5,5.0,2.1,71,2,False
96348,22,Female,Arts,3.69,6.2,6.8,4.2,51,5,False
96349,22,Male,Science,3.03,8.3,5.1,4.1,53,3,False
96350,21,Female,Science,2.29,4.2,4.3,3.9,42,6,False
96351,22,Female,Engineering,2.56,5.0,5.2,1.0,118,5,False
96352,24,Male,Science,3.46,7.2,4.0,4.9,124,4,False
96353,19,Female,Science,3.3,8.1,2.0,3.6,7,4,False
96354,21,Male,Medical,2.49,4.8,2.8,7.4,74,6,False
96355,22,Female,Arts,2.53,6.8,0.0,4.6,43,6,False
96356,19,Female,Science,3.13,7.4,4.7,3.7,91,4,False
96357,23,Male,Arts,2.11,7.2,3.1,4.4,53,5,False
96358,24,Male,Science,2.86,9.2,4.4,2.1,89,5,False
96359,21,Male,Engineering,2.05,6.7,4.9,2.8,79,2,True
96360,19,Male,Engineering,3.58,9.5,5.5,1.8,20,5,False
96361,22,Female,Business,3.55,6.7,5.5,4.6,95,5,False
96362,22,Female,Arts,3.33,9.9,8.4,2.0,67,2,False
96363,20,Female,Engineering,3.28,5.1,6.2,3.9,73,2,False
96364,20,Female,Medical,3.73,7.2,4.0,3.5,81,4,False
96365,22,Male,Medical,3.59,6.4,5.3,3.1,44,6,False
96366,18,Female,Arts,2.12,8.3,5.0,0.7,34,4,False
96367,22,Female,Engineering,3.06,9.8,5.1,2.3,127,2,False
96368,22,Male,Medical,1.79,8.5,3.7,5.2,22,4,False
96369,22,Male,Arts,3.8,7.6,3.7,2.3,73,4,True
96370,20,Female,Medical,2.38,5.1,7.0,4.9,80,2,False
96371,22,Male,Engineering,2.39,8.2,3.1,4.6,15,6,False
96372,23,Female,Science,3.67,7.7,6.7,0.1,28,4,False
96373,22,Female,Business,3.44,4.7,5.5,4.6,29,6,False
96374,22,Male,Science,2.91,7.3,5.6,3.9,145,2,False
96375,19,Male,Science,2.35,7.4,4.4,3.6,106,2,False
96376,19,Male,Arts,3.26,6.3,1.4,1.5,60,5,False
96377,24,Male,Arts,3.54,5.6,4.2,4.3,98,5,False
96378,24,Male,Medical,3.32,8.8,3.6,4.0,46,5,False
96379,18,Female,Science,2.91,8.1,4.9,4.5,40,6,False
96380,20,Male,Engineering,2.79,7.5,6.2,3.1,124,2,False
96381,24,Female,Science,3.6,5.6,6.7,2.5,0,4,False
96382,19,Male,Arts,2.59,8.6,6.9,2.5,112,3,False
96383,20,Female,Arts,4.0,7.3,7.7,1.9,1,6,False
96384,21,Female,Business,2.51,9.8,5.5,2.9,126,4,False
96385,24,Female,Arts,3.54,4.5,7.8,2.9,52,6,False
96386,22,Male,Medical,2.22,5.1,5.0,6.7,41,5,True
96387,20,Female,Science,3.23,3.8,4.1,3.4,104,5,True
96388,18,Female,Science,2.82,6.1,8.3,3.9,92,5,False
96389,21,Female,Arts,3.66,6.0,6.1,3.6,34,6,False
96390,21,Male,Engineering,2.7,7.4,6.8,1.4,13,3,False
96391,24,Male,Business,2.83,7.3,5.0,3.3,132,5,False
96392,21,Female,Engineering,2.98,7.5,2.7,2.1,122,2,False
96393,18,Female,Engineering,1.98,6.8,6.4,6.2,78,5,False
96394,19,Male,Medical,2.83,4.4,1.8,4.9,26,9,True
96395,24,Male,Engineering,2.95,6.4,4.7,2.6,127,2,False
96396,21,Female,Engineering,3.38,6.4,4.9,4.7,46,5,False
96397,20,Female,Engineering,2.23,7.7,5.2,5.1,24,5,True
96398,19,Female,Science,3.32,8.1,2.3,1.4,136,5,False
96399,24,Female,Arts,2.5,5.8,5.6,1.9,112,3,False
96400,19,Male,Science,2.95,7.2,2.0,2.8,11,4,False
96401,20,Male,Arts,2.6,7.0,3.7,1.3,34,3,False
96402,23,Female,Engineering,2.67,7.0,5.0,6.3,80,2,False
96403,22,Male,Arts,3.02,8.4,2.5,3.0,70,5,False
96404,18,Female,Engineering,2.22,5.6,3.9,4.4,118,5,False
96405,24,Female,Science,3.8,5.8,6.8,3.8,48,3,False
96406,20,Female,Science,2.83,6.1,4.5,2.0,82,5,False
96407,20,Male,Arts,3.38,4.7,4.6,3.0,44,5,False
96408,22,Female,Science,2.45,4.5,3.4,4.4,50,8,True
96409,21,Male,Engineering,3.39,7.6,5.1,3.6,13,4,True
96410,23,Male,Arts,2.39,8.2,5.9,3.6,53,5,False
96411,18,Female,Engineering,2.53,5.2,8.8,6.1,133,2,False
96412,20,Female,Business,3.08,9.7,6.8,3.1,25,6,False
96413,21,Female,Medical,2.25,8.1,4.5,5.2,17,4,False
96414,22,Female,Science,2.75,6.8,7.4,3.0,58,6,False
96415,19,Male,Medical,2.18,5.4,3.1,5.0,5,4,False
96416,23,Male,Medical,2.57,6.6,5.4,0.2,116,2,False
96417,22,Female,Science,3.38,3.0,5.5,3.9,68,6,False
96418,23,Female,Business,2.06,9.2,4.4,0.8,20,3,True
96419,20,Male,Medical,3.25,7.1,8.4,1.0,18,3,False
96420,22,Male,Business,2.58,8.1,4.6,5.6,32,5,False
96421,19,Male,Business,2.38,4.0,4.2,3.3,103,6,False
96422,22,Male,Engineering,2.44,6.7,3.9,2.0,148,2,False
96423,18,Male,Business,3.38,5.4,6.9,0.3,57,3,True
96424,19,Female,Business,3.16,8.4,1.0,4.6,69,2,False
96425,19,Male,Science,3.07,6.7,4.8,3.5,11,4,False
96426,18,Female,Medical,2.75,6.3,4.4,2.7,93,4,False
96427,21,Female,Engineering,1.91,6.8,3.7,5.1,117,3,False
96428,20,Female,Science,3.77,6.6,4.4,4.7,64,3,False
96429,19,Female,Medical,2.9,8.4,2.3,5.2,96,5,False
96430,23,Female,Engineering,2.94,6.8,3.3,2.4,37,3,False
96431,18,Male,Science,3.77,7.9,2.6,2.7,127,4,False
96432,23,Female,Medical,3.04,7.0,3.9,6.7,122,2,False
96433,23,Female,Medical,3.34,8.7,4.4,5.9,48,6,False
96434,18,Male,Medical,2.48,5.0,2.5,4.2,67,2,False
96435,18,Female,Engineering,3.47,7.0,5.9,4.9,74,5,False
96436,24,Male,Business,2.98,5.8,9.1,2.9,16,6,False
96437,24,Male,Arts,3.26,6.9,3.5,2.7,125,5,False
96438,23,Male,Medical,3.15,6.6,5.2,5.4,46,6,False
96439,20,Female,Arts,3.89,6.9,8.0,5.0,104,4,False
96440,18,Male,Arts,3.64,5.3,3.7,4.0,99,5,False
96441,24,Female,Business,2.21,7.8,3.1,2.7,25,4,True
96442,23,Female,Engineering,3.11,5.3,4.7,5.4,3,3,False
96443,22,Male,Arts,2.19,6.6,5.6,4.1,37,6,False
96444,22,Female,Business,3.01,11.2,1.5,4.2,1,4,True
96445,18,Male,Business,2.93,7.7,3.6,0.9,65,5,False
96446,20,Male,Business,2.74,8.1,6.2,6.6,103,3,False
96447,22,Female,Arts,2.8,6.2,7.7,4.9,56,3,True
96448,24,Male,Business,3.51,3.0,5.6,2.5,62,7,False
96449,20,Female,Arts,2.27,8.6,4.5,5.1,104,4,False
96450,23,Male,Arts,3.37,9.1,2.7,6.5,131,5,False
96451,23,Female,Arts,2.4,8.4,6.1,4.9,28,6,False
96452,24,Male,Business,3.16,5.3,3.6,4.2,53,6,False
96453,19,Male,Business,2.1,7.7,2.5,0.8,109,4,False
96454,24,Female,Business,3.2,6.6,5.0,2.9,82,5,False
96455,23,Male,Arts,2.91,8.2,4.6,3.5,98,4,False
96456,18,Female,Medical,3.72,7.4,7.3,3.8,38,6,False
96457,20,Female,Business,2.04,4.8,1.7,6.4,68,7,False
96458,24,Male,Medical,3.35,6.0,3.1,1.7,136,4,False
96459,23,Female,Medical,3.06,6.9,2.7,2.0,135,4,False
96460,23,Female,Business,3.46,7.3,4.6,1.7,14,4,False
96461,23,Male,Business,2.35,7.5,3.9,3.9,82,5,False
96462,20,Female,Arts,2.97,4.2,6.1,4.0,88,5,False
96463,24,Male,Medical,2.74,5.3,5.8,2.8,127,3,False
96464,18,Female,Arts,2.94,4.5,4.9,2.5,130,8,False
96465,23,Male,Arts,2.7,10.3,6.1,3.4,131,3,False
96466,21,Female,Science,2.41,7.5,2.6,2.2,83,2,False
96467,21,Female,Arts,3.14,7.0,2.1,2.1,69,2,False
96468,23,Male,Engineering,2.52,7.0,5.3,4.2,35,5,False
96469,24,Male,Engineering,2.97,8.5,4.4,4.4,125,3,False
96470,22,Female,Arts,3.38,5.7,3.4,3.9,139,3,True
96471,21,Female,Medical,3.73,8.0,1.1,4.1,106,5,False
96472,20,Female,Arts,3.19,9.1,5.0,4.1,30,6,False
96473,19,Male,Engineering,3.35,6.4,1.6,3.9,37,3,False
96474,22,Female,Business,2.78,5.5,6.8,4.2,6,6,False
96475,22,Male,Medical,2.1,6.6,5.3,2.6,148,4,True
96476,24,Female,Business,3.07,6.4,7.3,0.8,76,2,False
96477,24,Female,Arts,3.68,6.4,1.0,0.6,13,3,False
96478,20,Male,Engineering,3.23,7.0,8.1,5.0,115,4,False
96479,23,Male,Science,2.45,6.3,2.2,1.5,99,5,False
96480,20,Male,Engineering,2.48,4.9,2.8,2.3,130,8,True
96481,24,Female,Medical,3.73,4.5,6.6,4.1,63,5,False
96482,20,Female,Engineering,3.45,7.0,3.5,3.6,24,5,False
96483,24,Male,Business,2.01,5.9,4.8,0.4,128,3,False
96484,24,Female,Science,3.48,8.7,6.8,2.8,16,5,False
96485,23,Female,Business,3.29,6.5,6.1,6.1,6,5,False
96486,23,Male,Arts,2.64,7.2,5.2,5.2,1,6,False
96487,24,Female,Arts,3.15,6.7,2.0,3.0,79,3,False
96488,24,Male,Engineering,2.46,7.2,1.6,5.2,34,3,False
96489,18,Male,Arts,2.67,4.8,1.4,4.0,43,9,False
96490,24,Female,Arts,3.39,9.0,3.8,4.2,67,5,False
96491,19,Male,Business,3.59,5.9,2.2,3.4,129,5,False
96492,19,Male,Arts,3.61,7.5,2.9,2.1,69,4,False
96493,22,Female,Arts,2.29,8.2,3.0,4.3,62,2,True
96494,21,Male,Science,3.05,3.6,2.1,1.1,36,6,False
96495,19,Female,Science,2.98,7.4,4.9,2.9,128,4,False
96496,23,Male,Medical,2.34,6.6,8.7,3.7,25,4,False
96497,24,Female,Business,3.3,5.2,3.5,5.0,97,2,False
96498,21,Male,Business,2.49,10.2,4.5,4.0,72,5,False
96499,23,Female,Medical,2.14,6.7,1.6,2.0,40,4,False
96500,20,Male,Medical,2.94,5.7,2.4,4.8,20,3,False
96501,22,Female,Medical,3.12,6.9,0.2,5.4,31,3,False
96502,23,Female,Business,2.86,6.1,4.3,2.9,142,3,False
96503,21,Male,Engineering,2.18,4.9,6.4,3.2,71,7,False
96504,18,Female,Science,2.32,6.5,6.9,5.3,100,5,False
96505,22,Male,Medical,2.99,5.9,3.4,3.6,115,3,False
96506,19,Female,Science,3.42,5.6,6.0,2.2,100,4,False
96507,23,Male,Medical,2.96,5.3,3.1,2.6,13,4,False
96508,18,Male,Business,2.93,8.7,2.7,2.8,64,4,False
96509,19,Male,Medical,2.51,5.5,7.1,0.4,51,5,False
96510,18,Female,Arts,2.89,7.2,5.4,2.1,77,5,False
96511,23,Male,Business,3.2,7.6,5.6,3.7,60,5,False
96512,21,Male,Business,3.02,7.1,4.0,3.5,53,3,False
96513,21,Female,Medical,2.87,7.1,5.9,3.3,42,5,False
96514,22,Female,Engineering,2.86,8.1,4.0,5.8,14,6,False
96515,23,Female,Arts,3.07,4.3,5.1,3.9,141,7,False
96516,18,Female,Engineering,1.85,10.9,2.9,6.0,117,2,False
96517,21,Female,Business,3.57,6.0,4.7,1.7,26,6,False
96518,23,Female,Medical,2.97,5.4,4.1,0.0,82,5,False
96519,18,Female,Business,4.0,6.0,7.6,4.7,60,3,True
96520,19,Male,Medical,3.69,9.3,4.7,3.7,131,5,False
96521,18,Male,Arts,3.2,5.6,3.9,2.0,126,5,False
96522,23,Female,Science,2.73,5.8,2.0,3.2,50,4,False
96523,21,Female,Arts,3.28,6.8,8.1,4.2,67,2,False
96524,19,Male,Engineering,3.56,7.3,6.0,2.5,110,5,False
96525,23,Male,Medical,3.22,7.2,4.0,2.4,6,5,False
96526,19,Male,Engineering,2.22,6.5,2.2,3.7,18,6,False
96527,21,Male,Engineering,3.1,6.6,7.2,4.7,114,4,False
96528,22,Male,Arts,2.38,6.3,2.6,4.2,123,5,False
96529,24,Male,Business,3.16,5.6,3.8,5.0,42,3,False
96530,20,Female,Medical,3.28,6.6,3.0,3.5,127,5,True
96531,24,Female,Arts,3.07,8.2,5.1,5.0,123,2,False
96532,19,Male,Arts,2.28,7.4,6.9,6.0,98,5,False
96533,18,Male,Engineering,3.71,5.6,6.4,2.9,0,4,False
96534,19,Female,Engineering,2.96,6.2,7.1,4.4,65,5,False
96535,21,Female,Science,3.37,8.5,6.1,4.8,24,6,False
96536,22,Male,Medical,2.11,3.7,5.1,3.2,136,6,True
96537,18,Male,Arts,2.22,5.6,4.8,3.1,91,3,False
96538,19,Male,Medical,2.39,8.4,2.1,1.9,34,6,False
96539,23,Female,Medical,3.41,10.7,4.1,4.5,11,3,False
96540,22,Male,Engineering,2.73,7.6,6.0,3.1,69,3,False
96541,18,Female,Science,3.09,5.5,7.4,3.0,53,5,False
96542,19,Female,Engineering,2.35,8.1,7.3,3.0,9,3,True
96543,23,Male,Business,2.09,5.1,3.7,1.2,48,4,False
96544,19,Male,Science,3.74,5.9,9.3,5.8,103,2,False
96545,21,Male,Arts,2.56,7.0,4.3,3.8,37,6,False
96546,21,Male,Business,2.5,7.7,5.4,4.4,140,2,False
96547,23,Male,Business,3.59,6.5,3.3,4.7,32,6,False
96548,24,Female,Medical,3.1,7.3,3.9,5.5,14,5,False
96549,24,Male,Science,3.9,3.3,9.6,2.1,102,5,False
96550,20,Female,Science,2.94,7.0,6.0,2.0,3,3,False
96551,20,Female,Engineering,2.63,3.3,2.0,3.1,46,7,False
96552,20,Male,Medical,3.61,9.2,7.9,5.7,128,5,False
96553,21,Female,Business,2.1,9.4,3.2,5.1,11,4,False
96554,20,Female,Business,3.75,6.3,7.1,3.4,72,4,False
96555,22,Female,Business,2.5,3.7,3.0,0.5,110,6,False
96556,21,Male,Medical,2.26,5.0,4.1,1.3,93,5,False
96557,19,Male,Engineering,3.34,6.1,5.8,6.3,69,2,False
96558,22,Male,Arts,3.64,8.6,4.3,2.2,137,2,False
96559,23,Male,Medical,3.37,8.5,5.2,3.8,104,4,False
96560,21,Male,Medical,3.62,8.4,4.7,4.0,61,5,False
96561,22,Female,Engineering,3.16,7.6,3.5,3.6,107,3,False
96562,19,Male,Medical,3.27,7.4,3.9,3.8,80,3,False
96563,23,Male,Medical,3.29,5.4,6.2,3.1,32,3,False
96564,23,Female,Business,2.8,7.3,2.4,3.3,143,3,False
96565,19,Female,Science,2.14,7.3,1.2,3.2,138,3,False
96566,20,Male,Business,3.75,9.3,5.5,3.1,134,4,False
96567,19,Female,Arts,2.52,5.2,3.0,3.3,25,3,False
96568,23,Female,Engineering,3.06,5.6,1.6,2.1,110,4,False
96569,20,Male,Medical,2.41,6.7,3.8,4.6,52,3,False
96570,20,Male,Arts,2.23,6.7,2.1,2.6,26,5,False
96571,21,Female,Medical,3.38,8.9,2.9,3.1,51,6,False
96572,21,Male,Arts,2.79,5.3,4.0,4.6,63,3,False
96573,21,Female,Business,3.25,4.9,4.2,3.9,106,5,False
96574,22,Male,Engineering,3.52,9.4,4.1,2.6,43,3,False
96575,24,Male,Medical,2.76,7.3,7.6,1.4,149,4,False
96576,23,Male,Business,3.04,9.6,6.4,0.1,70,5,False
96577,21,Male,Arts,2.78,8.3,5.2,3.8,17,3,False
96578,23,Female,Engineering,2.67,6.7,1.0,3.2,44,4,False
96579,23,Male,Arts,2.16,8.2,5.0,4.3,130,3,False
96580,19,Female,Science,2.85,7.3,1.9,3.1,14,3,False
96581,22,Male,Business,3.12,10.8,4.4,3.6,131,3,False
96582,20,Female,Science,3.14,7.8,0.0,4.8,70,4,False
96583,24,Male,Arts,2.88,8.2,6.7,1.3,121,4,False
96584,21,Male,Arts,3.21,7.5,4.7,4.6,99,4,False
96585,19,Male,Engineering,3.28,10.1,4.4,4.2,12,3,False
96586,22,Male,Business,3.44,9.6,5.3,4.2,52,3,False
96587,24,Female,Business,3.57,8.6,3.8,5.2,84,4,False
96588,19,Male,Arts,3.73,7.1,2.1,4.8,27,5,False
96589,19,Male,Science,3.68,8.1,4.0,3.1,67,4,False
96590,23,Female,Science,3.58,8.3,4.2,2.0,22,6,False
96591,24,Male,Medical,2.07,7.5,3.6,0.6,102,3,False
96592,21,Male,Arts,3.34,4.9,6.0,3.8,39,8,True
96593,19,Male,Business,2.26,7.7,4.4,5.2,62,5,False
96594,20,Male,Business,2.21,7.1,4.7,6.2,137,4,False
96595,20,Male,Science,2.58,6.2,1.8,4.6,79,2,False
96596,18,Female,Science,3.2,8.3,6.7,2.7,61,3,False
96597,18,Female,Medical,2.17,7.2,3.1,4.9,122,4,True
96598,18,Male,Business,2.05,9.1,2.2,1.7,128,3,False
96599,20,Male,Engineering,2.58,6.0,3.5,4.6,140,2,False
96600,20,Female,Science,2.97,7.0,5.3,3.0,69,5,False
96601,21,Female,Arts,2.11,9.2,3.1,5.6,128,2,False
96602,21,Female,Medical,3.1,6.4,4.9,3.4,89,3,False
96603,22,Female,Medical,3.27,7.8,3.7,2.7,114,2,False
96604,23,Female,Medical,3.76,8.1,1.7,1.8,69,2,False
96605,22,Female,Science,2.19,8.8,1.8,3.3,74,5,False
96606,18,Female,Arts,3.33,7.4,5.3,3.8,15,3,False
96607,19,Male,Engineering,2.86,7.9,5.7,3.4,77,3,False
96608,24,Male,Science,3.03,7.5,3.7,1.2,33,6,False
96609,22,Male,Engineering,3.78,10.2,0.0,1.2,60,3,False
96610,20,Male,Science,2.98,7.6,2.9,6.9,104,2,False
96611,19,Male,Arts,2.14,8.1,4.1,4.0,123,3,False
96612,22,Male,Medical,2.35,4.8,3.8,7.7,85,6,False
96613,21,Female,Science,3.32,5.5,4.2,3.7,24,3,False
96614,22,Male,Engineering,3.31,6.7,3.4,2.7,18,3,False
96615,22,Male,Business,3.44,5.6,5.1,3.2,100,5,False
96616,20,Male,Arts,2.14,10.5,2.2,4.1,135,3,False
96617,23,Female,Business,3.06,4.8,6.4,5.4,33,6,False
96618,24,Male,Business,3.0,5.6,7.5,4.0,89,5,False
96619,24,Male,Business,2.17,7.8,5.8,1.6,32,6,False
96620,22,Female,Science,2.79,6.5,2.4,3.3,79,2,False
96621,24,Female,Science,3.08,6.5,2.9,3.3,2,3,True
96622,18,Male,Science,3.54,7.4,4.5,4.4,11,3,False
96623,23,Female,Arts,2.54,6.8,10.4,3.1,63,6,False
96624,24,Female,Business,2.82,6.1,1.1,4.2,24,5,False
96625,23,Female,Business,2.03,7.4,2.1,3.8,38,4,False
96626,22,Female,Science,2.72,6.0,2.8,2.3,9,6,True
96627,18,Male,Science,3.06,6.9,7.3,1.8,139,3,False
96628,24,Female,Arts,3.71,8.7,1.5,3.5,71,4,False
96629,19,Female,Business,2.24,7.3,4.4,2.1,124,5,False
96630,23,Male,Arts,2.75,7.6,7.1,5.0,129,5,False
96631,21,Female,Engineering,3.16,7.4,3.9,4.0,27,6,False
96632,20,Male,Science,3.64,5.8,3.5,2.1,58,4,False
96633,23,Male,Science,2.14,7.4,3.1,3.6,1,6,False
96634,18,Male,Medical,3.62,6.6,6.4,4.1,142,4,False
96635,20,Female,Arts,3.13,9.0,5.5,3.9,84,5,False
96636,22,Female,Medical,3.36,8.3,2.1,1.0,122,4,False
96637,22,Female,Arts,4.0,10.1,8.2,2.7,42,4,False
96638,19,Male,Science,3.72,7.8,8.1,7.4,54,6,False
96639,24,Male,Medical,2.64,7.2,2.7,1.8,140,5,False
96640,21,Male,Business,3.71,5.8,7.3,4.1,131,2,False
96641,23,Male,Science,3.23,7.1,3.5,5.0,134,4,False
96642,19,Male,Science,3.15,7.8,7.5,5.1,15,6,False
96643,21,Male,Engineering,2.38,7.0,5.2,4.7,84,4,True
96644,21,Female,Engineering,3.67,4.3,2.8,4.2,6,7,False
96645,18,Male,Business,3.35,5.6,6.3,4.9,64,5,False
96646,22,Female,Medical,3.34,7.3,4.1,3.3,70,5,False
96647,21,Female,Medical,3.23,6.6,6.1,5.6,111,3,False
96648,24,Female,Business,3.63,9.8,7.7,3.6,119,3,False
96649,23,Female,Business,3.08,6.3,3.1,2.7,71,2,False
96650,19,Female,Medical,3.02,8.3,1.9,3.4,34,3,False
96651,20,Female,Science,2.03,5.0,4.5,1.4,75,5,True
96652,24,Male,Business,2.23,9.4,1.8,2.3,118,5,False
96653,22,Male,Business,2.08,7.0,6.0,2.8,107,5,False
96654,19,Male,Arts,3.54,7.5,6.8,2.8,127,5,False
96655,20,Female,Science,2.06,5.7,2.3,3.4,124,5,False
96656,24,Male,Arts,2.84,8.3,4.9,3.2,54,6,False
96657,24,Female,Engineering,2.59,8.4,2.5,1.0,96,2,False
96658,23,Male,Arts,3.79,8.0,4.7,3.6,96,2,False
96659,20,Female,Arts,2.58,8.1,4.3,1.6,108,4,False
96660,21,Male,Science,2.98,6.6,4.0,3.0,22,6,False
96661,22,Male,Business,3.07,5.7,7.6,3.5,54,6,False
96662,21,Female,Business,2.2,7.3,4.3,3.4,23,5,False
96663,18,Male,Medical,3.24,5.6,5.5,3.1,8,4,False
96664,23,Male,Science,2.6,6.8,3.4,1.5,56,4,False
96665,19,Female,Business,2.83,4.8,5.2,2.5,126,6,False
96666,21,Male,Business,3.27,9.8,3.3,3.0,77,3,False
96667,20,Male,Medical,3.75,6.9,5.9,4.1,25,6,False
96668,24,Female,Business,2.26,6.7,4.3,5.3,20,6,False
96669,23,Female,Arts,3.56,4.0,7.7,4.3,83,4,False
96670,23,Female,Science,2.42,7.7,6.1,3.2,111,3,False
96671,20,Male,Engineering,2.36,6.6,4.7,2.4,83,2,False
96672,20,Male,Business,3.01,5.1,2.6,4.0,105,4,False
96673,21,Male,Arts,3.63,8.5,4.2,3.8,36,6,False
96674,23,Male,Science,2.16,7.8,1.1,2.6,8,4,False
96675,22,Male,Medical,3.75,4.9,4.6,3.4,3,7,False
96676,18,Female,Business,2.78,6.6,6.5,4.1,49,4,False
96677,21,Female,Science,2.24,5.6,0.9,3.8,11,5,False
96678,22,Male,Science,3.53,9.0,6.2,5.2,3,4,False
96679,20,Female,Business,1.79,8.2,4.7,5.2,69,5,False
96680,21,Male,Medical,3.18,8.0,2.8,4.4,131,3,False
96681,22,Female,Arts,2.69,8.1,5.3,5.1,85,4,False
96682,21,Female,Engineering,3.02,6.8,4.9,4.0,92,2,False
96683,23,Female,Engineering,2.68,7.9,2.3,5.1,15,4,False
96684,20,Male,Science,2.79,8.2,6.4,3.5,124,5,False
96685,19,Female,Engineering,2.69,6.5,4.2,2.9,128,5,False
96686,23,Male,Engineering,2.96,4.2,4.1,8.0,108,8,False
96687,22,Female,Business,2.04,8.2,4.0,2.6,52,5,False
96688,23,Female,Engineering,2.36,8.9,6.2,4.9,36,4,False
96689,19,Male,Business,2.98,5.3,0.7,1.4,32,6,False
96690,21,Female,Arts,2.66,7.5,4.3,1.7,117,5,False
96691,21,Female,Science,2.64,7.1,3.3,4.6,80,4,False
96692,21,Male,Medical,2.56,6.9,5.3,4.4,141,3,False
96693,24,Female,Business,2.49,7.0,7.2,1.5,19,4,False
96694,20,Female,Engineering,3.2,5.4,3.1,1.6,8,6,False
96695,19,Male,Engineering,3.24,7.0,3.7,2.5,19,6,False
96696,18,Male,Business,3.12,6.8,0.7,2.8,97,4,False
96697,22,Male,Engineering,3.51,7.7,5.0,4.4,40,5,False
96698,21,Male,Science,3.3,7.2,1.7,2.1,113,5,False
96699,22,Male,Business,2.26,4.7,4.8,2.5,132,6,False
96700,22,Male,Medical,2.38,4.0,4.3,3.2,68,8,False
96701,23,Male,Medical,3.01,5.2,4.2,3.2,142,5,False
96702,22,Female,Science,3.16,7.1,4.4,3.4,149,5,False
96703,22,Male,Medical,2.11,7.3,6.6,2.9,102,3,False
96704,19,Female,Medical,2.2,7.9,4.0,4.7,22,5,True
96705,20,Male,Engineering,3.05,8.5,6.5,5.3,69,2,False
96706,19,Male,Arts,2.48,5.8,2.8,3.2,139,5,False
96707,23,Male,Science,3.15,8.5,0.0,5.5,103,3,False
96708,23,Female,Science,3.25,8.5,6.5,4.7,98,4,False
96709,19,Female,Science,2.35,6.0,4.3,0.7,79,4,False
96710,18,Female,Medical,2.66,5.7,3.8,3.5,42,4,False
96711,24,Female,Business,2.56,8.3,4.0,5.6,42,5,False
96712,18,Male,Business,3.63,5.8,3.9,5.5,149,5,False
96713,21,Male,Engineering,2.83,7.6,2.9,4.5,37,3,False
96714,20,Male,Science,3.67,6.1,2.4,2.4,4,3,False
96715,24,Male,Engineering,3.61,9.0,8.4,1.2,49,3,False
96716,21,Female,Engineering,3.08,5.0,4.5,5.2,2,6,False
96717,19,Male,Science,3.27,8.6,3.5,6.3,83,3,False
96718,24,Male,Engineering,3.01,7.3,5.5,4.0,36,4,False
96719,21,Male,Science,2.77,6.9,6.4,3.4,101,5,False
96720,24,Female,Medical,2.63,7.2,6.5,5.8,2,4,False
96721,24,Male,Medical,3.01,6.7,2.6,2.5,96,5,False
96722,18,Male,Business,3.56,6.3,6.3,3.6,57,3,False
96723,19,Female,Engineering,3.75,7.7,6.7,3.0,121,5,False
96724,20,Male,Medical,2.17,4.9,3.3,3.6,15,6,False
96725,22,Female,Engineering,3.46,5.4,6.5,2.8,73,2,False
96726,23,Male,Medical,2.67,9.6,7.8,4.9,54,5,False
96727,24,Male,Business,2.55,5.1,5.0,2.2,8,4,False
96728,19,Male,Business,3.79,9.4,3.5,4.6,73,2,False
96729,22,Female,Medical,2.74,6.5,2.1,3.1,54,4,False
96730,22,Female,Science,2.47,7.7,5.9,1.0,102,3,True
96731,23,Female,Arts,2.65,5.4,3.9,6.7,63,3,False
96732,23,Female,Medical,3.2,8.7,4.4,2.4,140,3,False
96733,22,Male,Medical,2.41,5.5,1.2,2.5,66,4,False
96734,23,Male,Medical,2.97,5.7,9.8,0.3,53,3,False
96735,23,Female,Science,3.18,6.9,3.2,4.5,113,4,False
96736,24,Female,Business,2.58,6.2,6.6,5.4,39,3,False
96737,20,Female,Engineering,3.72,9.5,3.5,2.3,107,4,False
96738,20,Female,Medical,3.72,6.7,7.0,4.6,97,3,False
96739,23,Female,Arts,3.28,8.0,3.9,1.9,128,3,False
96740,21,Male,Business,3.26,6.7,2.9,1.0,72,2,False
96741,22,Female,Engineering,2.83,6.5,1.6,2.4,102,5,False
96742,24,Male,Medical,3.73,5.8,2.4,2.9,12,6,False
96743,22,Male,Business,3.48,9.9,6.4,1.2,113,5,False
96744,18,Female,Engineering,3.71,7.4,0.5,3.6,137,2,False
96745,21,Female,Medical,2.23,8.5,3.9,3.5,47,5,False
96746,18,Male,Science,2.4,6.0,6.6,5.2,149,3,True
96747,24,Male,Engineering,2.41,7.5,3.5,3.8,10,3,True
96748,20,Female,Science,2.46,8.1,3.9,0.9,86,4,False
96749,19,Female,Engineering,3.48,7.1,4.5,5.0,135,5,False
